code_ins,date_debut,date_fin,nom_officiel_rn,nom_unique_etnic,actif
62045,1/01/1830,31/12/1976,GOMZE-ANDOUMONT,Gomzé-Andoumont,N
62046,1/01/1846,31/12/1970,GRACE-BERLEUR,Grâce-Berleur,N
62047,1/01/1830,31/12/1976,GRIVEGNEE,Grivegnée,N
62048,1/01/1830,31/12/1976,HACCOURT,Haccourt,N
62049,1/01/1830,31/12/1976,HERMALLE-SOUS-ARGENTEAU,Hermalle-sous-Argenteau,N
62050,1/01/1830,31/12/1976,HERMEE,Hermée,N
62051,1/01/0001,31/03/2014,HERSTAL,Herstal,N
62051,1/04/2014,,HERSTAL,Herstal,O
62052,1/01/1830,31/12/1976,HEURE-LE-ROMAIN,Heure-le-Romain,N
62053,1/01/1830,31/12/1976,HOGNOUL,Hognoul,N
62054,1/01/1830,31/12/1970,HOLLOGNE-AUX-PIERRES,Hollogne-aux-Pierres,N
62055,1/01/1830,31/12/1976,HORION-HOZEMONT,Horion-Hozémont,N
62056,1/01/1830,31/12/1976,HOUSSE,Housse,N
62057,1/01/1830,31/12/1976,HOUTAIN-SAINT-SIMEON,Houtain-Saint-Siméon,N
62058,1/01/1830,31/12/1976,JEMEPPE,Jemeppe (LIEGE),N
62059,1/01/1830,31/12/1976,JUPILLE-SUR-MEUSE,Jupille-sur-Meuse,N
62060,1/01/0001,31/03/2014,JUPRELLE,Juprelle,N
62060,1/04/2014,,JUPRELLE,Juprelle,O
62061,1/01/1830,31/12/1976,LANAYE,Lanaye,N
62062,1/01/1830,31/12/1976,LANTIN,Lantin,N
62063,1/01/0001,31/03/2014,LIEGE,Liège,N
62063,1/04/2014,,LIEGE,Liège,O
62064,1/01/1830,31/12/1976,LIERS,Liers,N
62065,1/01/1830,31/12/1976,LIXHE,Lixhe,N
62066,1/01/1830,31/12/1976,LONCIN,Loncin,N
62067,1/01/1830,31/12/1976,LOUVEIGNE,Louveigné,N
62068,1/01/1830,31/12/1976,MAGNEE,Magnée,N
62069,1/01/1830,31/12/1976,MELEN,Melen,N
62070,1/01/1830,31/12/1976,MICHEROUX,Micheroux,N
62071,1/01/1830,31/12/1976,MILMORT,Milmort,N
62072,1/01/1830,31/12/1976,MONS-LEZ-LIEGE,Mons-lez-Liège,N
62073,1/01/1830,31/12/1976,MONTEGNEE,Montegnée,N
62074,1/01/1830,31/12/1976,MORTIER,Mortier,N
62075,1/01/1830,31/12/1976,MORTROUX,Mortroux,N
62076,1/01/1830,31/12/1976,NESSONVAUX,Nessonvaux,N
62077,1/01/1830,31/12/1976,OTHEE,Othée,N
62078,1/01/1830,31/12/1976,OUGREE,Ougrée,N
62079,1/01/0001,31/03/2014,OUPEYE,Oupeye,N
62079,1/04/2014,,OUPEYE,Oupeye,O
62080,1/01/1830,31/12/1976,PAIFVE,Paifve,N
62081,1/01/1830,31/12/1976,PLAINEVAUX,Plainevaux,N
62082,1/01/1830,31/12/1976,QUEUE-DU-BOIS,Queue-du-Bois,N
62083,1/01/1830,31/12/1976,IVOZ-RAMET,Ivoz-Ramet,N
62084,1/01/1830,31/12/1976,RETINNE,Retinne,N
62085,1/01/1830,31/12/1976,RICHELLE,Richelle,N
62086,1/01/1830,31/12/1976,ROCLENGE-SUR-GEER,Roclenge-sur-Geer,N
62087,1/01/1830,31/12/1976,ROCOURT,Rocourt,N
62088,1/01/1830,31/12/1964,ROLOUX,Roloux,N
62089,1/01/1830,31/12/1976,ROMSEE,Romsée,N
62090,1/01/1830,31/12/1976,ROTHEUX-RIMIERE,Rotheux-Rimière,N
62091,1/01/1886,31/12/1976,ROUVREUX,Rouvreux,N
62092,1/01/1830,31/12/1976,SAINT-ANDRE,Saint-André,N
62093,1/01/0001,31/03/2014,SAINT-NICOLAS,Saint-Nicolas,N
62093,1/04/2014,,SAINT-NICOLAS,Saint-Nicolas,O
62094,1/01/1830,31/12/1976,SAINT-REMY,Saint-Remy (LIEGE),N
62095,1/01/1830,31/12/1976,SAIVE,Saive,N
62096,1/01/0001,31/03/2014,SERAING,Seraing,N
62096,1/04/2014,,SERAING,Seraing,O
62097,1/01/1830,31/12/1976,SLINS,Slins,N
62098,1/01/1919,31/12/1976,SOUGNE-REMOUCHAMPS,Sougné-Remouchamps,N
62099,1/01/0001,31/03/2014,SOUMAGNE,Soumagne,N
62099,1/04/2014,,SOUMAGNE,Soumagne,O
62100,1/01/0001,31/03/2014,SPRIMONT,Sprimont,N
62100,1/04/2014,,SPRIMONT,Sprimont,O
62101,1/01/1830,31/12/1976,TILFF,Tilff,N
62102,1/01/1830,31/12/1976,TILLEUR,Tilleur,N
62103,1/01/1830,31/12/1976,TREMBLEUR,Trembleur,N
62104,1/01/1830,31/12/1976,VAUX-SOUS-CHEVREMONT,Vaux-sous-Chèvremont,N
62105,1/01/1830,31/12/1976,VELROUX,Velroux,N
62106,1/01/1830,31/12/1976,VILLERS-L'EVEQUE,Villers-l'Evêque,N
62107,1/01/1830,31/12/1976,VILLERS-SAINT-SIMEON,Villers-Saint-Siméon,N
62108,1/01/0001,31/03/2014,VISE,Visé,N
62108,1/04/2014,,VISE,Visé,O
62109,1/01/1830,31/12/1976,VIVEGNIS,Vivegnis,N
62110,1/01/1830,31/12/1964,VOROUX-GOREUX,Voroux-Goreux,N
62111,1/01/1830,31/12/1976,VOROUX-LEZ-LIERS,Voroux-lez-Liers,N
62112,1/01/1830,31/12/1976,VOTTEM,Vottem,N
62113,1/01/1830,31/12/1976,WANDRE,Wandre,N
62114,1/01/1830,31/12/1976,WARSAGE,Warsage,N
62115,1/01/1830,31/12/1976,WIHOGNE,Wihogne,N
62116,1/01/1830,31/12/1976,WONCK,Wonck,N
62117,1/01/1830,31/12/1970,XHENDREMAEL,Xhendremael,N
62118,1/01/0001,31/03/2014,GRACE-HOLLOGNE,Grâce-Hollogne,N
62118,1/04/2014,,GRACE-HOLLOGNE,Grâce-Hollogne,O
62119,1/01/0001,31/03/2014,BLEGNY,Blegny,N
62119,1/04/2014,,BLEGNY,Blegny,O
62120,1/01/0001,31/03/2014,FLEMALLE,Flémalle,N
62120,1/04/2014,,FLEMALLE,Flémalle,O
62121,1/01/0001,31/03/2014,NEUPRE,Neupré,N
62121,1/04/2014,,NEUPRE,Neupré,O
62122,1/01/0001,31/03/2014,TROOZ,Trooz,N
62122,1/04/2014,,TROOZ,Trooz,O
62123,1/01/1830,31/12/1948,TIGNEE,Tignée,N
63001,1/01/0001,,AMBLEVE,Amblève,O
63002,1/01/1830,31/12/1976,ANDRIMONT,Andrimont,N
63003,1/01/0001,31/03/2014,AUBEL,Aubel,N
63003,1/04/2014,,AUBEL,Aubel,O
63004,1/01/0001,31/03/2014,BAELEN,Baelen,N
63004,1/04/2014,,BAELEN,Baelen,O
63005,1/01/1830,31/12/1976,BASSE-BODEUX,Basse-Bodeux,N
63006,1/01/1830,31/12/1976,BATTICE,Battice,N
63007,1/01/1925,31/12/1976,BELLEVAUX-LIGNEUVILLE,Bellevaux-Ligneuville,N
63008,1/01/1925,31/12/1976,BEVERCE,Bevercé,N
63009,1/01/1830,31/12/1976,BILSTAIN,Bilstain,N
63010,1/01/1830,31/12/1976,BOLLAND,Bolland,N
63011,1/01/1830,31/12/1976,BRA,Bra,N
63012,1/01/0001,,BULLANGE,Bullange,O
63013,1/01/0001,,BUTGENBACH,Butgenbach,O
63014,1/01/1869,31/12/1976,CHAINEUX,Chaineux,N
63015,1/01/1830,31/12/1976,CHARNEUX,Charneux,N
63016,1/01/1830,31/12/1976,CHEVRON,Chevron,N
63017,1/01/1830,31/12/1976,CLERMONT,Clermont (LIEGE),N
63018,1/01/1830,31/12/1964,CORNESSE,Cornesse,N
63019,1/01/1925,31/12/1976,CROMBACH,Crombach,N
63020,1/01/0001,31/03/2014,DISON,Dison,N
63020,1/04/2014,,DISON,Dison,O
63021,1/01/1925,31/12/1976,ELSENBORN,Elsenborn,N
63022,1/01/1830,31/12/1976,ENSIVAL,Ensival,N
63023,1/01/0001,,EUPEN,Eupen,O
63024,1/01/1925,31/12/1976,EYNATTEN,Eynatten,N
63025,1/01/1925,31/12/1976,FAYMONVILLE,Faymonville,N
63026,1/01/1830,31/12/1970,FOSSE,Fosse,N
63027,1/01/1830,31/12/1976,FRANCORCHAMPS,Francorchamps,N
63028,1/01/1830,31/12/1976,GEMMENICH,Gemmenich,N
63029,1/01/1830,31/12/1976,GOE,Goé,N
63030,1/01/1830,31/12/1976,GRAND-RECHAIN,Grand-Rechain,N
63031,1/01/1925,31/12/1976,HAUSET,Hauset,N
63032,1/01/1830,31/12/1976,HENRI-CHAPELLE,Henri-Chapelle,N
63033,1/01/1925,31/12/1976,HEPPENBACH,Heppenbach,N
63034,1/01/1925,31/12/1976,HERGENRATH,Hergenrath,N
63035,1/01/0001,31/03/2014,HERVE,Herve,N
63035,1/04/2014,,HERVE,Herve,O
63036,1/01/1837,31/12/1976,HEUSY,Heusy,N
63037,1/01/1830,31/12/1976,HOMBOURG,Hombourg,N
63038,1/01/0001,31/03/2014,JALHAY,Jalhay,N
63038,1/04/2014,,JALHAY,Jalhay,O
63039,1/01/1830,31/12/1976,JULEMONT,Julémont,N
63040,1/01/0001,,LA CALAMINE,La Calamine,O
63041,1/01/1925,31/12/1976,KETTENIS,Kettenis,N
63042,1/01/1830,31/12/1976,LA GLEIZE,La Gleize,N
63043,1/01/1830,31/12/1976,LAMBERMONT,Lambermont,N
63044,1/01/1830,31/12/1976,LA REID,La Reid,N
63045,1/01/0001,31/03/2014,LIERNEUX,Lierneux,N
63045,1/04/2014,,LIERNEUX,Lierneux,O
63046,1/01/0001,31/03/2014,LIMBOURG,Limbourg,N
63046,1/04/2014,,LIMBOURG,Limbourg,O
63047,1/01/1925,31/12/1976,LOMMERSWEILER,Lommersweiler,N
63048,1/01/0001,,LONTZEN,Lontzen,O
63049,1/01/0001,31/03/2014,MALMEDY,Malmedy,N
63049,1/04/2014,,MALMEDY,Malmedy,O
63050,1/01/1925,31/12/1976,MANDERFELD,Manderfeld,N
63051,1/01/1830,31/12/1976,MEMBACH,Membach,N
63052,1/01/1925,31/12/1976,MEYERODE,Meyerode,N
63053,1/01/1830,31/12/1976,MONTZEN,Montzen,N
63054,1/01/1830,31/12/1976,MORESNET,Moresnet,N
63055,1/01/1830,31/12/1976,NEUFCHATEAU,Neufchâteau (LIEGE),N
63056,1/01/1925,31/12/1976,NEU-MORESNET,Neu-Moresnet,N
63057,1/01/0001,31/03/2014,OLNE,Olne,N
63057,1/04/2014,,OLNE,Olne,O
63058,1/01/0001,31/03/2014,PEPINSTER,Pepinster,N
63058,1/04/2014,,PEPINSTER,Pepinster,O
63059,1/01/1830,31/12/1976,PETIT-RECHAIN,Petit-Rechain,N
63060,1/01/1830,31/12/1976,POLLEUR,Polleur,N
63061,1/01/0001,,RAEREN,Raeren,O
63062,1/01/1830,31/12/1976,RAHIER,Rahier,N
63063,1/01/1925,31/12/1976,RECHT,Recht,N
63064,1/01/1925,31/12/1976,REULAND,Reuland,N
63065,1/01/1925,31/12/1976,ROBERTVILLE,Robertville,N
63066,1/01/1925,31/12/1976,ROCHERATH,Rocherath,N
63067,1/01/0001,,SAINT-VITH,Saint-Vith,O
63068,1/01/1830,31/12/1976,SART,Sart,N
63069,1/01/1925,31/12/1976,SCHOENBERG,Schoenberg,N
63070,1/01/1842,31/12/1976,SIPPENAEKEN,Sippenaeken,N
63071,1/01/1830,31/12/1976,SOIRON,Soiron,N
63072,1/01/0001,31/03/2014,SPA,Spa,N
63072,1/04/2014,,SPA,Spa,O
63073,1/01/0001,31/03/2014,STAVELOT,Stavelot,N
63073,1/04/2014,,STAVELOT,Stavelot,O
63074,1/01/1837,31/12/1976,STEMBERT,Stembert,N
63075,1/01/0001,31/03/2014,STOUMONT,Stoumont,N
63075,1/04/2014,,STOUMONT,Stoumont,O
63076,1/01/0001,31/03/2014,THEUX,Theux,N
63076,1/04/2014,,THEUX,Theux,O
63077,1/01/1830,31/12/1976,THIMISTER,Thimister,N
63078,1/01/1925,31/12/1976,THOMMEN,Thommen,N
63079,1/01/0001,31/03/2014,VERVIERS,Verviers,N
63079,1/04/2014,,VERVIERS,Verviers,O
63080,1/01/0001,31/03/2014,WAIMES,Waimes,N
63080,1/04/2014,,WAIMES,Waimes,O
63081,1/01/1925,31/12/1976,WALHORN,Walhorn,N
63082,1/01/1830,31/12/1970,WANNE,Wanne,N
63083,1/01/1830,31/12/1976,WEGNEZ,Wegnez,N
63084,1/01/0001,31/03/2014,WELKENRAEDT,Welkenraedt,N
63084,1/04/2014,,WELKENRAEDT,Welkenraedt,O
63085,1/01/1830,31/12/1976,XHENDELESSE,Xhendelesse,N
63086,1/01/0001,31/03/2014,TROIS-PONTS,Trois-Ponts,N
63086,1/04/2014,,TROIS-PONTS,Trois-Ponts,O
63087,1/01/0001,,BURG-REULAND,Burg-Reuland,O
63088,1/01/0001,31/03/2014,PLOMBIERES,Plombières,N
63088,1/04/2014,,PLOMBIERES,Plombières,O
63089,1/01/0001,31/03/2014,THIMISTER-CLERMONT,Thimister-Clermont,N
63089,1/04/2014,,THIMISTER-CLERMONT,Thimister-Clermont,O
64001,1/01/1881,31/12/1970,ABOLENS,Abolens,N
64002,1/01/1830,31/12/1976,ACOSSE,Acosse,N
64003,1/01/1830,31/12/1976,AMBRESIN,Ambresin,N
64004,1/01/1830,31/12/1976,AVENNES,Avennes,N
64005,1/01/1830,31/12/1970,AVERNAS-LE-BAUDUIN,Avernas-le-Bauduin,N
64006,1/01/1830,31/12/1976,AVIN,Avin,N
64007,1/01/1830,31/12/1964,BERGILERS,Bergilers,N
64008,1/01/0001,31/03/2014,BERLOZ,Berloz,N
64008,1/04/2014,,BERLOZ,Berloz,O
64009,1/01/1830,31/12/1970,BERTREE,Bertrée,N
64010,1/01/1830,31/12/1970,BETTINCOURT,Bettincourt,N
64011,1/01/1896,31/12/1970,BLEHEN,Blehen,N
64012,1/01/1830,31/12/1970,BLERET,Bleret,N
64013,1/01/1830,31/12/1976,BOELHE,Boëlhe,N
64014,1/01/1830,31/12/1970,BOVENISTIER,Bovenistier,N
64015,1/01/0001,31/03/2014,BRAIVES,Braives,N
64015,1/04/2014,,BRAIVES,Braives,O
64016,1/01/1830,31/12/1970,CELLES,Celles (LIEGE),N
64017,1/01/1830,31/12/1976,CIPLET,Ciplet,N
64018,1/01/1830,31/12/1976,CORSWAREM,Corswarem,N
64019,1/01/1830,31/12/1970,CRAS-AVERNAS,Cras-Avernas,N
64020,1/01/1830,31/12/1970,CREHEN,Crehen,N
64021,1/01/0001,31/03/2014,CRISNEE,Crisnée,N
64021,1/04/2014,,CRISNEE,Crisnée,O
64022,1/01/1830,31/12/1976,DARION,Darion,N
64023,1/01/0001,31/03/2014,DONCEEL,Donceel,N
64023,1/04/2014,,DONCEEL,Donceel,O
64024,1/01/1830,31/12/1976,FALLAIS,Fallais,N
64025,1/01/0001,31/03/2014,FEXHE-LE-HAUT-CLOCHER,Fexhe-le-Haut-Clocher,N
64025,1/04/2014,,FEXHE-LE-HAUT-CLOCHER,Fexhe-le-Haut-Clocher,O
64026,1/01/1830,31/12/1964,FIZE-LE-MARSAL,Fize-le-Marsal,N
64027,1/01/1830,31/12/1964,FRELOUX,Freloux,N
64028,1/01/1830,31/12/1976,FUMAL,Fumal,N
64029,1/01/0001,31/03/2014,GEER,Geer,N
64029,1/04/2014,,GEER,Geer,O
64030,1/01/1830,31/12/1970,GRAND-AXHE,Grand-Axhe,N
64031,1/01/1830,31/12/1976,GRAND-HALLET,Grand-Hallet,N
64032,1/01/1830,31/12/1964,GRANDVILLE,Grandville,N
64033,1/01/1830,31/12/1976,HANEFFE,Haneffe,N
64034,1/01/0001,31/03/2014,HANNUT,Hannut,N
64034,1/04/2014,,HANNUT,Hannut,O
64035,1/01/1830,31/12/1976,HODEIGE,Hodeige,N
64036,1/01/1830,31/12/1976,HOLLOGNE-SUR-GEER,Hollogne-sur-Geer,N
64037,1/01/1830,31/12/1976,JENEFFE,Jeneffe (LIEGE),N
64038,1/01/1830,31/12/1964,KEMEXHE,Kemexhe,N
64039,1/01/1830,31/12/1970,LAMINE,Lamine,N
64040,1/01/1830,31/12/1970,LANTREMANGE,Lantremange,N
64041,1/01/1830,31/12/1976,LATINNE,Latinne,N
64042,1/01/1830,31/12/1970,LENS-SAINT-REMY,Lens-Saint-Remy,N
64043,1/01/1830,31/12/1976,LENS-SAINT-SERVAIS,Lens-Saint-Servais,N
64044,1/01/1830,31/12/1964,LENS-SUR-GEER,Lens-sur-Geer,N
64045,1/01/1830,31/12/1976,LIGNEY,Ligney,N
64046,1/01/1830,31/12/1976,LIMONT,Limont,N
64047,1/01/0001,31/03/2014,LINCENT,Lincent,N
64047,1/04/2014,,LINCENT,Lincent,O
64048,1/01/1830,31/12/1976,MEEFFE,Meeffe,N
64049,1/01/1830,31/12/1976,MERDORP,Merdorp,N
64050,1/01/1830,31/12/1976,MOMALLE,Momalle,N
64051,1/01/1830,31/12/1976,MOXHE,Moxhe,N
64052,1/01/1830,31/12/1964,NOVILLE,Noville (LIEGE),N
64053,1/01/1830,31/12/1964,ODEUR,Odeur,N
64054,1/01/1830,31/12/1970,OLEYE,Oleye,N
64055,1/01/1830,31/12/1976,OMAL,Omal,N
64056,1/01/0001,31/03/2014,OREYE,Oreye,N
64056,1/04/2014,,OREYE,Oreye,O
64057,1/01/1830,31/12/1963,OTRANGE,Otrange,N
64058,1/01/1830,31/12/1976,PELLAINES,Pellaines,N
64059,1/01/1830,31/12/1964,PETIT-HALLET,Petit-Hallet,N
64060,1/01/1830,31/12/1970,POUCET,Poucet,N
64061,1/01/1830,31/12/1976,POUSSET,Pousset,N
64062,1/01/1830,31/12/1976,RACOUR,Racour,N
64063,1/01/0001,31/03/2014,REMICOURT,Remicourt,N
64063,1/04/2014,,REMICOURT,Remicourt,O
64064,1/01/1830,31/12/1976,ROSOUX-CRENWICK,Rosoux-Crenwick,N
64065,1/01/0001,31/03/2014,SAINT-GEORGES-SUR-MEUSE,Saint-Georges-sur-Meuse,N
64065,1/04/2014,,SAINT-GEORGES-SUR-MEUSE,Saint-Georges-sur-Meuse,O
64066,1/01/1830,31/12/1976,THISNES,Thisnes,N
64067,1/01/1830,31/12/1964,THYS,Thys,N
64068,1/01/1830,31/12/1976,TOURINNE,Tourinne,N
64069,1/01/1830,31/12/1976,TROGNEE,Trognée,N
64070,1/01/1830,31/12/1976,VIEMME,Viemme,N
64071,1/01/1830,31/12/1976,VILLE-EN-HESBAYE,Ville-en-Hesbaye,N
64072,1/01/1830,31/12/1970,VILLERS-LE-PEUPLIER,Villers-le-Peuplier,N
64073,1/01/1830,31/12/1963,WANSIN,Wansin,N
64074,1/01/0001,31/03/2014,WAREMME,Waremme,N
64074,1/04/2014,,WAREMME,Waremme,O
64075,1/01/0001,31/03/2014,WASSEIGES,Wasseiges,N
64075,1/04/2014,,WASSEIGES,Wasseiges,O
64076,1/01/0001,31/03/2014,FAIMES,Faimes,N
64076,1/04/2014,,FAIMES,Faimes,O
71001,1/01/1830,31/12/1970,AALST,Aalst (LIMBURG),N
71002,1/01/0001,31/03/2014,AS,As,N
71002,1/04/2014,,AS,As,O
71003,1/01/1830,31/12/1970,BERBROEK,Berbroek,N
71004,1/01/0001,31/03/2014,BERINGEN,Beringen,N
71004,1/04/2014,,BERINGEN,Beringen,O
71005,1/01/1830,31/12/1976,BEVERLO,Beverlo,N
71006,1/01/1830,31/12/1970,BINDERVELD,Binderveld,N
71007,1/01/1830,31/12/1970,BOEKHOUT,Boekhout,N
71008,1/01/1830,31/12/1976,BORLO,Borlo,N
71009,1/01/1830,31/12/1976,BRUSTEM,Brustem,N
71010,1/01/1830,31/12/1970,BUVINGEN,Buvingen,N
71011,1/01/0001,31/03/2014,DIEPENBEEK,Diepenbeek,N
71011,1/04/2014,,DIEPENBEEK,Diepenbeek,O
71012,1/01/1830,31/12/1970,DONK,Donk,N
71013,1/01/1830,31/12/1976,DURAS,Duras,N
71014,1/01/1830,31/12/1970,ENGELMANSHOVEN,Engelmanshoven,N
71015,1/01/1830,31/12/1970,GELINDEN,Gelinden,N
71016,1/01/0001,31/03/2014,GENK,Genk,N
71016,1/04/2014,,GENK,Genk,O
71017,1/01/0001,31/03/2014,GINGELOM,Gingelom,N
71017,1/04/2014,,GINGELOM,Gingelom,O
71018,1/01/1830,31/12/1970,GORSEM,Gorsem,N
71019,1/01/1830,31/12/1970,GROOT-GELMEN,Groot-Gelmen,N
71020,1/01/0001,31/03/2014,HALEN,Halen,N
71020,1/04/2014,,HALEN,Halen,O
71021,1/01/1830,31/12/1970,HALMAAL,Halmaal,N
71022,1/01/0001,31/03/2014,HASSELT,Hasselt,N
71022,1/04/2014,,HASSELT,Hasselt,O
71023,1/01/1850,31/12/1976,HEPPEN,Heppen,N
71024,1/01/0001,31/03/2014,HERK-DE-STAD,Herk-de-Stad,N
71024,1/04/2014,,HERK-DE-STAD,Herk-de-Stad,O
71025,1/01/1830,31/12/1976,HEUSDEN,Heusden (LIMBURG),N
71026,1/01/1830,31/12/1976,JEUK,Jeuk,N
71027,1/01/1830,31/12/1970,KERKOM-BIJ-SINT-TRUIDEN,Kerkom-bij-Sint-Truiden,N
71028,1/01/1830,31/12/1976,KERMT,Kermt,N
71029,1/01/1830,31/12/1976,KOERSEL,Koersel,N
71030,1/01/1830,31/12/1970,KORTIJS,Kortijs,N
71031,1/01/1830,31/12/1976,KOZEN,Kozen,N
71032,1/01/1830,31/12/1976,KURINGEN,Kuringen,N
71033,1/01/1830,31/12/1976,KWAADMECHELEN,Kwaadmechelen,N
71034,1/01/0001,31/03/2014,LEOPOLDSBURG,Leopoldsburg,N
71034,1/04/2014,,LEOPOLDSBURG,Leopoldsburg,O
71035,1/01/1830,31/12/1976,LINKHOUT,Linkhout,N
71036,1/01/1866,31/12/1964,LOKSBERGEN,Loksbergen,N
71037,1/01/0001,31/03/2014,LUMMEN,Lummen,N
71037,1/04/2014,,LUMMEN,Lummen,O
71038,1/01/1830,31/12/1976,MELDERT,Meldert (LIMBURG),N
71039,1/01/1830,31/12/1970,MIELEN-BOVEN-AALST,Mielen-boven-Aalst,N
71040,1/01/1830,31/12/1976,MONTENAKEN,Montenaken,N
71041,1/01/1830,31/12/1970,MUIZEN,Muizen (LIMBURG),N
71042,1/01/1830,31/12/1970,NEERGLABBEEK,Neerglabbeek,N
71043,1/01/1830,31/12/1970,NIEL-BIJ-AS,Niel-bij-As,N
71044,1/01/1830,31/12/1970,NIEL-BIJ-SINT-TRUIDEN,Niel-bij-Sint-Truiden,N
71045,1/01/0001,31/03/2014,NIEUWERKERKEN,Nieuwerkerken (LIMBURG),N
71045,1/04/2014,,NIEUWERKERKEN,Nieuwerkerken (LIMBURG),O
71046,1/01/1830,31/12/1976,OOSTHAM,Oostham,N
71047,1/01/0001,31/03/2014,OPGLABBEEK,Opglabbeek,N
71047,1/04/2014,31/12/2018,OPGLABBEEK,Opglabbeek,N
71048,1/01/1830,31/12/1970,ORDINGEN,Ordingen,N
71049,1/01/1830,31/12/1976,PAAL,Paal,N
71050,1/01/1830,31/12/1970,RUNKELEN,Runkelen,N
71051,1/01/1830,31/12/1976,SCHULEN,Schulen,N
71052,1/01/1830,31/12/1976,SINT-LAMBRECHTS-HERK,Sint-Lambrechts-Herk,N
71053,1/01/0001,31/03/2014,SINT-TRUIDEN,Sint-Truiden,N
71053,1/04/2014,,SINT-TRUIDEN,Sint-Truiden,O
71054,1/01/1830,31/12/1970,SPALBEEK,Spalbeek,N
71055,1/01/1830,31/12/1976,STEVOORT,Stevoort,N
71056,1/01/1846,31/12/1970,STOKROOIE,Stokrooie,N
71057,1/01/0001,31/03/2014,TESSENDERLO,Tessenderlo,N
71057,1/04/2014,,TESSENDERLO,Tessenderlo,O
71058,1/01/1830,31/12/1976,VELM,Velm,N
71059,1/01/1830,31/12/1970,VORSEN,Vorsen,N
71060,1/01/1830,31/12/1970,WIJER,Wijer,N
71061,1/01/1830,31/12/1970,WILDEREN,Wilderen,N
71062,1/01/1830,31/12/1976,WIMMERTINGEN,Wimmertingen,N
71063,1/01/1830,31/12/1976,ZELEM,Zelem,N
71064,1/01/1830,31/12/1976,ZEPPEREN,Zepperen,N
71065,1/01/1830,31/12/1976,ZOLDER,Zolder,N
71066,1/01/0001,31/03/2014,ZONHOVEN,Zonhoven,N
71066,1/04/2014,,ZONHOVEN,Zonhoven,O
71067,1/01/0001,31/03/2014,ZUTENDAAL,Zutendaal,N
71067,1/04/2014,,ZUTENDAAL,Zutendaal,O
71069,1/01/0001,31/03/2014,HAM,Ham,N
71069,1/04/2014,,HAM,Ham,O
71070,1/01/0001,31/03/2014,HEUSDEN-ZOLDER,Heusden-Zolder,N
71070,1/04/2014,,HEUSDEN-ZOLDER,Heusden-Zolder,O
72001,1/01/1830,31/12/1976,ACHEL,Achel,N
72002,1/01/1830,31/12/1964,BEEK,Beek,N
72003,1/01/0001,31/03/2014,BOCHOLT,Bocholt,N
72003,1/04/2014,,BOCHOLT,Bocholt,O
72004,1/01/0001,31/03/2014,BREE,Bree,N
72004,1/04/2014,,BREE,Bree,O
72005,1/01/1830,31/12/1986,DILSEN,Dilsen,N
72006,1/01/1830,31/12/1976,EKSEL,Eksel,N
72007,1/01/1830,31/12/1970,ELEN,Elen,N
72008,1/01/1830,31/12/1970,ELLIKOM,Ellikom,N
72009,1/01/1830,31/12/1964,GERDINGEN,Gerdingen,N
72010,1/01/1830,31/12/1976,GROTE-BROGEL,Grote-Brogel,N
72011,1/01/1830,31/12/1976,GRUITRODE,Gruitrode,N
72012,1/01/1830,31/12/1976,HAMONT,Hamont,N
72013,1/01/1830,31/12/1976,HECHTEL,Hechtel,N
72014,1/01/1830,31/12/1976,HELCHTEREN,Helchteren,N
72015,1/01/1830,31/12/1976,HOUTHALEN,Houthalen,N
72016,1/01/1830,31/12/1976,KAULILLE,Kaulille,N
72017,1/01/1830,31/12/1970,KESSENICH,Kessenich,N
72018,1/01/0001,31/03/2014,KINROOI,Kinrooi,N
72018,1/04/2014,,KINROOI,Kinrooi,O
72019,1/01/1830,31/12/1970,KLEINE-BROGEL,Kleine-Brogel,N
72020,1/01/0001,31/03/2014,LOMMEL,Lommel,N
72020,1/04/2014,,LOMMEL,Lommel,O
72021,1/01/0001,31/03/2014,MAASEIK,Maaseik,N
72021,1/04/2014,,MAASEIK,Maaseik,O
72022,1/01/1830,31/12/1976,MEEUWEN,Meeuwen,N
72023,1/01/1845,31/12/1970,MOLENBEERSEL,Molenbeersel,N
72024,1/01/1830,31/12/1976,NEEROETEREN,Neeroeteren,N
72025,1/01/0001,31/03/2014,NEERPELT,Neerpelt,N
72025,1/04/2014,31/12/2018,NEERPELT,Neerpelt,N
72026,1/01/1830,31/12/1970,OPHOVEN,Ophoven,N
72027,1/01/1830,31/12/1976,OPITTER,Opitter,N
72028,1/01/1830,31/12/1976,OPOETEREN,Opoeteren,N
72029,1/01/0001,31/03/2014,OVERPELT,Overpelt,N
72029,1/04/2014,31/12/2018,OVERPELT,Overpelt,N
72030,1/01/0001,31/03/2014,PEER,Peer,N
72030,1/04/2014,,PEER,Peer,O
72031,1/01/1830,31/12/1970,REPPEL,Reppel,N
72032,1/01/1830,31/12/1970,ROTEM,Rotem,N
72033,1/01/1830,31/12/1976,SINT-HUIBRECHTS-LILLE,Sint-Huibrechts-Lille,N
72034,1/01/1830,31/12/1970,TONGERLO,Tongerlo (LIMBURG),N
72035,1/01/1830,31/12/1976,WIJCHMAAL,Wijchmaal,N
72036,1/01/1830,31/12/1970,WIJSHAGEN,Wijshagen,N
72037,1/01/0001,31/03/2014,HAMONT-ACHEL,Hamont-Achel,N
72037,1/04/2014,,HAMONT-ACHEL,Hamont-Achel,O
